property_type_en,rooms_en,reg_type_en,area_name_en,median_price_sqft,transaction_count,growth_2023_to_2024,recent_growth,growth_score,price_score,volume_score,investment_score
Apartment,2 B/R,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,1635.9736157562245,6322,9.323176206684549,9.323176206684549,54.77329704148953,90.83899200922185,32.51710478934102,55.66443737723057
Apartment,2 B/R,Off-Plan Properties,Business Bay,1756.8478260869565,6373,9.595109419960778,9.595109419960778,55.02495651108919,89.81372738700762,32.77946396419569,55.5099936133771
Villa,3 B/R,Off-Plan Properties,Wadi Al Safa 7,935.7624953548866,1777,16.515843230275152,16.515843230275152,61.42972104485318,96.77823817152724,9.136272441998045,55.43261435779905
Villa,2 B/R,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,1370.8918617614272,403,23.02394900627691,23.02394900627691,67.45262066772241,93.08743643439522,2.0680076135603684,55.320880720119604
Apartment,2 B/R,Off-Plan Properties,Burj Khalifa,2117.5006967670015,7117,8.817463109694778,8.817463109694778,54.305286943624935,86.75464118328787,36.60682133854622,55.06987140014557
Apartment,Studio,Off-Plan Properties,Business Bay,1829.9447231512447,8076,3.602787811743924,3.602787811743924,49.479387216975326,89.1937137186776,41.54020268532332,54.85790953945807
Villa,5 B/R,Off-Plan Properties,Wadi Al Safa 5,1061.7400594574508,99,20.273643621331612,20.273643621331612,64.9073619033606,95.7096864985634,0.5041411595246669,54.776678942818194
Apartment,1 B/R,Off-Plan Properties,Al Khairan First,1631.8496841322929,6037,7.454461641432886,7.454461641432886,53.043902861725755,90.87397152376742,31.050979988682545,54.68994859955704
Apartment,2 B/R,Off-Plan Properties,Al Barsha South Fourth,948.0330267558529,5392,4.382972322223644,4.382972322223644,50.20140575134886,96.67415855266762,27.73290807140285,54.6293914806204
Apartment,Studio,Off-Plan Properties,Wadi Al Safa 7,873.7523225566706,185,18.11154925700791,18.11154925700791,62.906460599710755,97.30421336684348,0.946550748495293,54.543158399636404
Apartment,Studio,Off-Plan Properties,Al Barshaa South Third,1229.2604979561502,6112,4.071858696133135,4.071858696133135,49.91348693045944,94.28876487582362,31.4368023046453,54.539384695859916
Apartment,1 B/R,Off-Plan Properties,Al Hebiah Fourth,847.0666109253066,3352,8.764074253470922,8.764074253470922,54.25587844703876,97.53056368573606,17.238541077215906,54.4092286999795
Apartment,Studio,Off-Plan Properties,Wadi Al Safa 3,921.3651988108512,1285,14.618743419364533,14.618743419364533,59.67405785667765,96.90035718071653,6.60527804928237,54.260785906742484
Villa,4 B/R,Off-Plan Properties,Al Yufrah 1,909.2839557785211,2680,10.475607418635724,10.475607418635724,55.83980974898699,97.00283124064651,13.781573126189619,54.19308789702668
Villa,5 B/R,Off-Plan Properties,Madinat Al Mataar,863.1073485693051,549,14.926148358154244,14.926148358154244,59.95854448821518,97.39450487901779,2.8190750553011985,53.76558427005165
Apartment,Studio,Off-Plan Properties,Al Merkadh,1515.952712746191,7482,-0.4964166877195697,-0.4964166877195697,45.68579533576743,91.85701881118152,38.4844899428983,53.52832176624109
Apartment,1 B/R,Off-Plan Properties,Al Warsan First,788.9483463396507,1921,9.82143980803678,9.82143980803678,55.23441303437025,98.02352740745238,9.877051288646536,53.47623369371312
Apartment,1 B/R,Off-Plan Properties,Al Barshaa South Third,1093.8981791155704,5100,2.8112323599673417,2.8112323599673417,48.746845491921476,95.43691878151118,26.23077318792119,53.375968468806185
Apartment,Studio,Off-Plan Properties,Wadi Al Safa 5,980.4524340393908,3541,5.959677877700198,5.959677877700198,51.66056139852237,96.39917457328923,18.21081331344205,53.22613959408413
Apartment,1 B/R,Off-Plan Properties,Jabal Ali Industrial Second,1079.8852657004832,552,14.856023977489263,14.856023977489263,59.89364816962454,95.55577742256729,2.834507947939709,53.19109408420795
Villa,3 B/R,Off-Plan Properties,Al Yelayiss 1,621.6007060572279,3431,,,49.4164290231029,99.44298334204045,17.644940583363343,53.128454728525966
Apartment,Studio,Off-Plan Properties,Palm Jumeirah,2004.8332404310665,812,20.074337135551488,20.074337135551488,64.72291453889598,87.71029546835031,4.172025309943927,53.03665951805227
Apartment,2 B/R,Off-Plan Properties,Al Thanyah Fifth,941.0386473429952,2344,8.449958539010005,8.449958539010005,53.96518135586052,96.73348543262593,12.053089150676476,53.01673600226728
Apartment,Studio,Off-Plan Properties,Jabal Ali First,1297.7519973987366,1979,11.166468761863513,11.166468761863513,56.47916452698168,93.7078145547522,10.1754205463244,52.739094286483216
Apartment,3 B/R,Off-Plan Properties,Al Thanyah Fifth,1043.0862133036044,760,12.63638148719386,12.63638148719386,57.83948919037117,95.86790989855449,3.9045218375430837,52.67707301322343
Apartment,2 B/R,Off-Plan Properties,Jabal Ali First,1008.7657933853586,2573,6.961294684659558,6.961294684659558,52.58750353753001,96.15901841761273,13.23113328874942,52.528933598045704
Apartment,1 B/R,Off-Plan Properties,Al Wasl,2126.0228539576365,2038,15.61635494233804,15.61635494233804,60.597293322155664,86.68235557125698,10.478934101548434,52.33941082054905
Apartment,2 B/R,Off-Plan Properties,Al Khairan First,1627.04988851728,6532,-0.9052749738873268,-0.9052749738873268,45.30741912273058,90.91468377019673,33.59740727403673,52.116854234958595
Apartment,1 B/R,Off-Plan Properties,Nadd Hessa,850.8168431809736,2771,4.160174984493414,4.160174984493414,49.995218874924724,97.49875391881967,14.249704202891095,52.09765456619402
Apartment,1 B/R,Off-Plan Properties,Al Kifaf,1824.8861947231514,190,17.760331488708523,17.760331488708523,62.58142756597681,89.23662055731255,0.9722722362261433,51.99801164082972
Apartment,2 B/R,Off-Plan Properties,Al Wasl,2233.239966555184,2560,13.97557604712052,13.97557604712052,59.07884126723401,85.77293153331331,13.16425742064921,51.996267451017445
Villa,3 B/R,Off-Plan Properties,Al Hebiah Sixth,1305.7803790412486,1132,11.42321830620878,11.42321830620878,56.71677233285219,93.63971718601508,5.81820052471835,51.942264193889066
Apartment,1 B/R,Off-Plan Properties,Burj Khalifa,2046.1917038275737,6245,1.7602758084817705,1.7602758084817705,47.774242090032224,87.35948970727391,32.12099387828592,51.74174252385225
Apartment,2 B/R,Off-Plan Properties,Al Kifaf,1498.3200947603123,754,13.07196872724814,13.07196872724814,58.24260160343667,92.0065800729964,3.873656052266063,51.6737458737268
Villa,4 B/R,Off-Plan Properties,Al Hebiah Sixth,1054.8037439613527,757,9.966258053048849,9.966258053048849,55.36843448136087,95.76852087578256,3.8890889449045734,51.65574784426003
Apartment,3 B/R,Off-Plan Properties,Madinat Al Mataar,710.721850613155,612,7.798871682081621,7.798871682081621,53.362635712009876,98.6870507377701,3.1431658007099132,51.579802666276954
Villa,4 B/R,Off-Plan Properties,Al Yelayiss 1,584.2063823857302,1556,,,49.4164290231029,99.76016495610943,7.99938268429446,51.29449763293288
Apartment,1 B/R,Off-Plan Properties,Wadi Al Safa 5,915.7840951319213,3429,0.490460566289963,0.490460566289963,46.599096816347206,96.94769654400388,17.634651988271003,51.25087808739424
Apartment,1 B/R,Off-Plan Properties,Wadi Al Safa 3,834.9182460052025,1252,5.923855853990934,5.923855853990934,51.627410054565345,97.6336070788325,6.4355162302587585,51.22814939152764
Apartment,Studio,Off-Plan Properties,Jabal Ali Industrial Second,1307.9415180230399,633,10.608020447775887,10.608020447775887,55.96235084016163,93.62138623406382,3.2511960491794847,51.121595416119696
Apartment,1 B/R,Off-Plan Properties,Al Jadaf,1490.272203641769,2188,7.307123452300424,7.307123452300424,52.90754934285204,92.07484292265389,11.250578733473944,51.03558836063177
Apartment,3 B/R,Off-Plan Properties,Al Hebiah First,945.2647714604236,28,9.4603814359288,9.4603814359288,54.90027305446678,96.69763911325946,0.1388960337465919,50.997180162513864
Apartment,Studio,Off-Plan Properties,Me'Aisem First,1153.251579338536,3262,1.6924895809797835,1.6924895809797835,47.71150960563362,94.9334785415276,16.775554298060598,50.91975826432385
Apartment,1 B/R,Off-Plan Properties,Al Hebiah Third,1261.2207357859534,2415,4.769356984987305,4.769356984987305,50.55898384238465,94.01767560810643,12.41833427645455,50.912563074676704
Apartment,1 B/R,Off-Plan Properties,Palm Deira,2111.563545150502,632,15.563440214846102,15.563440214846102,60.548323606047084,86.80500057337169,3.2460517516333143,50.910039964757004
Apartment,2 B/R,Off-Plan Properties,Wadi Al Safa 7,819.7707636566333,96,8.139260118353487,8.139260118353487,53.6776467851259,97.76208922341164,0.4887082668861567,50.897427134451085
Apartment,3 B/R,Off-Plan Properties,Burj Khalifa,2321.5979189892237,2807,10.925442464916513,10.925442464916513,56.256107735505324,85.02347238504636,14.434898914553218,50.896464592626685
Apartment,Studio,Off-Plan Properties,Nadd Hessa,900.1105536975103,2030,3.213050926646943,3.213050926646943,49.11870682562021,97.08064076339973,10.437779721179073,50.85923090350382
Apartment,2 B/R,Off-Plan Properties,Al Merkadh,1554.4346897064288,4811,-0.0246039350661697,-0.0246039350661697,46.12243249991733,91.53061163580274,24.74407119707804,50.856970730123365
Apartment,2 B/R,Off-Plan Properties,Al Jadaf,1456.224684132293,1012,9.228437301410409,9.228437301410409,54.68562131271593,92.36363667883812,5.200884819177941,50.6235164925734
Villa,4 B/R,Off-Plan Properties,Wadi Al Safa 2,1393.9441657376442,118,10.956257644485422,10.956257644485422,56.28462551622251,92.89190496690786,0.6018828129018983,50.501798259141744
Apartment,2 B/R,Off-Plan Properties,Madinat Al Mataar,808.2971014492755,2156,1.1131082671009818,1.1131082671009818,47.175323560574924,97.85940973467912,11.085961211996501,50.445144587033006
Villa,6 B/R,Off-Plan Properties,Me'Aisem First,3532.556205871424,35,25.69437257910605,25.69437257910605,69.92395313883887,74.7520283183559,0.1749061165697824,50.43017097435627
Apartment,Studio,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,1915.9973058342623,869,12.245610406582008,12.245610406582008,57.477851707046305,88.46380889916595,4.465250270075622,50.42333340658344
Apartment,2 B/R,Off-Plan Properties,Al Hebiah First,1041.783723522854,115,8.046530396426753,8.046530396426753,53.5918304467866,95.87895771999915,0.586449920263388,50.31770947876706
Apartment,1 B/R,Off-Plan Properties,Al Yelayiss 2,1132.9682274247493,2606,1.590657387031591,1.590657387031591,47.61726942213997,95.10552353839026,13.400895107773033,50.258743851927676
Apartment,1 B/R,Off-Plan Properties,Madinat Hind 4,984.9772389446302,1481,,,49.4164290231029,96.36079481983255,7.613560368331704,50.197522128857265
Apartment,1 B/R,Off-Plan Properties,Jabal Ali First,1055.5355815681903,2682,0.5166345698039532,0.5166345698039532,46.623319439844614,95.76231337125827,13.79186172128196,50.13639413157172
Apartment,1 B/R,Off-Plan Properties,Wadi Al Safa 2,689.4079803047194,1860,0.0,0.0,46.14520211005145,98.86783667324723,9.56324913833016,50.03108167366078
Apartment,1 B/R,Off-Plan Properties,Al Goze Fourth,737.6788368636196,695,,,49.4164290231029,98.4583994460802,3.570142497042029,50.018119942473625
Apartment,Studio,Off-Plan Properties,Al Goze Fourth,775.0390189520625,763,,,49.4164290231029,98.14150742362183,3.9199547301815936,49.99301478236403
Apartment,1 B/R,Off-Plan Properties,Al Hebiah First,1166.3257153474544,1473,4.248271759235278,4.248271759235278,50.07674767141807,94.82258268475812,7.572405987962344,49.991955071587135
Apartment,2 B/R,Off-Plan Properties,Al Barshaa South Third,1025.1597918989223,1620,2.800255097234694,2.800255097234694,48.73668662944318,96.01996322422947,8.328617727249345,49.966387164495984
Apartment,1 B/R,Off-Plan Properties,Al Barsha South Fifth,1232.669082125604,2413,2.0031030720250254,2.0031030720250254,47.99896557861012,94.2598529950244,12.40804568136221,49.959151266223806
Apartment,1 B/R,Off-Plan Properties,Al Hebiah Fifth,1495.9921962095875,2485,,,49.4164290231029,92.0263254928145,12.778435104686455,49.9301562780228
Apartment,2 B/R,Off-Plan Properties,Al Yelayiss 2,998.55629877369,3274,-2.1382193875095767,-2.1382193875095767,44.16639580513075,96.2456161592434,16.83728586861464,49.90770034354824
Villa,2 B/R,Off-Plan Properties,Wadi Al Safa 5,685.5262913415088,336,,,49.4164290231029,98.90076146636504,1.7233396779669736,49.78146798474407
Apartment,1 B/R,Off-Plan Properties,Madinat Al Mataar,1145.1340115198811,2739,-0.0275278890976005,-0.0275278890976005,46.11972653872996,95.00233239447208,14.085086681413653,49.76560767011634
Apartment,1 B/R,Off-Plan Properties,Me'Aisem First,1053.7074972129321,2410,0.1390790841401701,0.1390790841401701,46.273912274306255,95.77781932749775,12.3926127887237,49.72143326571657
Apartment,Studio,Off-Plan Properties,Al Hebiah First,1223.9079338535862,195,7.377041438747023,7.377041438747023,52.97225465476535,94.33416574832964,0.9979937239569937,49.68875033119643
Apartment,1 B/R,Off-Plan Properties,Al Barshaa South Second,1214.404496469714,1491,3.6849053500409568,3.6849053500409568,49.55538255378498,94.41477465665221,7.665003343793405,49.67958608726834
Villa,5 B/R,Off-Plan Properties,Al Barsha South Fourth,601.8139167595689,11,,,49.4164290231029,99.61081645547787,0.05144297546170071,49.66010514097686
Villa,3 B/R,Off-Plan Properties,Al Barsha South Fourth,653.9483463396508,470,2.568978814224465,2.568978814224465,48.52265294811345,99.16860809604765,2.412675549153763,49.64217871789043
Apartment,Studio,Off-Plan Properties,Wadi Al Safa 2,838.2060572277965,553,,,49.4164290231029,97.60571960373072,2.839652245485879,49.616217939457556
Apartment,7 B/R,Off-Plan Properties,Marsa Dubai,623.1140839836493,1,,,49.4164290231029,99.43014675064718,0.0,49.59561563443532
Apartment,3 B/R,Off-Plan Properties,Wadi Al Safa 2,675.0,115,,,49.4164290231029,98.99004630294053,0.586449920263388,49.58087548417599
Apartment,4 B/R,Off-Plan Properties,Warsan Fourth,633.5693050910443,2,,,49.4164290231029,99.34146473742443,0.005144297546170071,49.57003988997772
Villa,2 B/R,Off-Plan Properties,Madinat Al Mataar,707.876254180602,183,,,49.4164290231029,98.71118731201048,0.9362621534029528,49.567180233524894
Villa,3 B/R,Off-Plan Properties,Dubai Investment Park First,642.4930323299889,16,,,49.4164290231029,99.26577297644957,0.07716446319255106,49.56173639481454
Villa,6 B/R,Off-Plan Properties,Al Goze Fourth,640.0464511334077,1,,,49.4164290231029,99.28652507186649,0.0,49.552529130801105
Villa,5 B/R,Off-Plan Properties,Al Goze Fourth,654.107209215905,34,,,49.4164290231029,99.16726060855332,0.16976181902361231,49.55070215561188
Villa,5 B/R,Off-Plan Properties,Wadi Al Safa 7,644.4764957264958,10,,,49.4164290231029,99.24894908288012,0.046298677915530634,49.55051606968831
Apartment,5 B/R,Off-Plan Properties,Al Thanyah Third,649.6794871794872,6,,,49.4164290231029,99.20481689743013,0.025721487730850354,49.53316097601637
Apartment,3 B/R,Off-Plan Properties,Al Warsan First,658.9799331103679,25,,,49.4164290231029,99.12592977868366,0.1234631411080817,49.52904317106787
Apartment,6 B/R,Off-Plan Properties,Al Goze Fourth,654.3661742846525,5,,,49.4164290231029,99.16506404633671,0.020577190184680284,49.520206261179105
Apartment,2 B/R,Off-Plan Properties,Al Goze Fourth,736.7827945001859,208,,,49.4164290231029,98.4659997483508,1.0648695920572047,49.51934545215784
Villa,3 B/R,Off-Plan Properties,Saih Shuaib 2,689.7898086213304,75,,,49.4164290231029,98.86459797523456,0.3806780184165852,49.502086605494846
Apartment,PENTHOUSE,Off-Plan Properties,Nadd Hessa,663.3509847640283,1,,,49.4164290231029,99.08885417248025,0.0,49.493227860985236
Apartment,5 B/R,Off-Plan Properties,Al Goze Fourth,725.0018580453363,144,,,49.4164290231029,98.56592658411388,0.7356345491023201,49.48347649429579
Apartment,3 B/R,Off-Plan Properties,Al Hebiah Fifth,769.4140189520625,250,,,49.4164290231029,98.18921911897998,1.2809300889963475,49.479523362734426
Apartment,PENTHOUSE,Off-Plan Properties,Al Barsha South Fourth,675.1077666295057,13,,,49.4164290231029,98.98913221785665,0.06173157055404085,49.47565758870896
Villa,3 B/R,Off-Plan Properties,Wadi Al Safa 2,679.9605165366036,8,,,49.4164290231029,98.94797080892924,0.036010082823190494,49.45816486848457
Apartment,2 B/R,Off-Plan Properties,Dubai Investment Park Second,737.4930323299889,112,,,49.4164290231029,98.45997545484549,0.5710170276248778,49.41876765121978
Villa,2 B/R,Off-Plan Properties,Al Barsha South Fourth,699.2632850241546,11,,,49.4164290231029,98.7842431983254,0.05144297546170071,49.41213316383112
Apartment,1 B/R,Off-Plan Properties,Warsan Fourth,782.0921590486809,208,,,49.4164290231029,98.08168213089151,1.0648695920572047,49.40405016692005
Apartment,4 B/R,Off-Plan Properties,Wadi Al Safa 3,715.715347454478,26,,,49.4164290231029,98.64469550220298,0.12860743865425175,49.3857017476329
Apartment,PENTHOUSE,Off-Plan Properties,Burj Khalifa,708.8294314381271,1,,,49.4164290231029,98.70310238704455,0.0,49.37750232535453
Apartment,2 B/R,Off-Plan Properties,Wadi Al Safa 5,944.9280007432183,2045,-0.5719419274573756,-0.5719419274573756,45.615900814444295,96.70049562914654,10.514944184371624,49.35949785139601
Apartment,4 B/R,Off-Plan Properties,Al Goze Fourth,729.2084726867336,27,,,49.4164290231029,98.53024574566777,0.13375173620042183,49.35239568018157
Villa,2 B/R,Off-Plan Properties,Saih Shuaib 2,744.93961352657,39,,,49.4164290231029,98.39681296355467,0.19548330675446268,49.32471215965845
Apartment,3 B/R,Off-Plan Properties,Al Barsha South Fourth,917.0104050538836,632,3.0391359580485,3.0391359580485,48.957757935907104,96.93729488615297,3.2460517516333143,49.31350199053539
Apartment,3 B/R,Off-Plan Properties,Dubai Investment Park Second,747.4930323299889,10,,,49.4164290231029,98.37515466309769,0.046298677915530634,49.28837774375358
Apartment,PENTHOUSE,Off-Plan Properties,Palm Jumeirah,785.739966555184,101,,,49.4164290231029,98.050741138807,0.514429754617007,49.28467990180666
Apartment,3 B/R,Off-Plan Properties,Al Goze Fourth,759.1480862133037,29,,,49.4164290231029,98.27629557327309,0.14404033129276198,49.27826834748164
Apartment,3 B/R,Off-Plan Properties,Al Thanyah Third,1273.7383872166483,595,5.49233634217392,5.49233634217392,51.22806210380415,93.91149989758898,3.0557127424250217,49.27581735928336
Apartment,3 B/R,Off-Plan Properties,Marsa Dubai,2088.3865198810854,4130,1.2296276794633745,1.2296276794633745,47.28315596971648,87.00158993674275,21.24080456813622,49.26190028253666
Villa,1 B/R,Off-Plan Properties,Wadi Al Safa 3,757.9050538833148,3,,,49.4164290231029,98.28683907191287,0.010288595092340142,49.254681049833486
Apartment,3 B/R,Off-Plan Properties,Al Khairan First,1760.659606094389,2408,3.67083435087372,3.67083435087372,49.54236060569522,89.78139556718773,12.38232419363136,49.22782775116068
Apartment,1 B/R,Off-Plan Properties,Dubai Investment Park Second,787.493496841323,42,,,49.4164290231029,98.03586755608458,0.2109161993929729,49.21951511594513
Apartment,4 B/R,Off-Plan Properties,Al Barsha South Fourth,793.8547473058344,44,,,49.4164290231029,97.981910925994,0.22120479448531302,49.20538584593642
Villa,2 B/R,Off-Plan Properties,Wadi Al Safa 3,1234.2848848011895,16,6.600333789608359,6.600333789608359,52.25345376736631,94.24614762879926,0.07716446319255106,49.19065868822481
Apartment,Studio,Off-Plan Properties,Warsan Fourth,851.0151895206243,171,,,49.4164290231029,97.49707152946273,0.8745305828489119,49.19059918464976
Apartment,2 B/R,Off-Plan Properties,Warsan Fourth,809.9238201412115,51,,,49.4164290231029,97.84561177793903,0.2572148773085035,49.17169811808457
Apartment,Studio,Off-Plan Properties,Al Hebiah Fifth,896.1849684132294,227,,,49.4164290231029,97.11393788858835,1.162611245434436,49.13327522490455
Apartment,1 B/R,Off-Plan Properties,Al Hebiah Second,1138.6970457079155,749,3.746996953090842,3.746996953090842,49.61284497149361,95.05693124813452,3.8479345645352128,49.131804275944845
Apartment,2 B/R,Off-Plan Properties,Saih Shuaib 2,821.0925306577481,14,,,49.4164290231029,97.75087789105757,0.06687586810021091,49.10521015017847
Apartment,3 B/R,Off-Plan Properties,Me'Aisem First,889.6502229654404,167,,,49.4164290231029,97.16936611686353,0.8539533926642316,49.088172122833065
Apartment,2 B/R,Off-Plan Properties,Hessyan First,845.2573392790785,50,,,49.4164290231029,97.54591007108804,0.25207057976233344,49.08075874652003
Apartment,3 B/R,Off-Plan Properties,Wadi Al Safa 5,929.1603957636567,158,3.8056172504960015,3.8056172504960015,49.66709488372396,96.83423770297983,0.8076547147487011,49.07864020733327
Apartment,5 B/R,Off-Plan Properties,Jabal Ali First,827.1915644741732,1,,,49.4164290231029,97.69914540333698,0.0,49.07631523024226
Apartment,Studio,Off-Plan Properties,Al Hebiah Third,1406.1055369751025,1431,,,49.4164290231029,92.78875125319784,7.356345491023201,49.074466083405156
Apartment,2 B/R,Off-Plan Properties,Jumeirah First,2114.082125603865,750,10.26833162313585,10.26833162313585,55.64798721974207,86.78363777455822,3.8530788620813827,49.064901992680575
Apartment,2 B/R,Off-Plan Properties,Wadi Al Safa 3,817.1609067261242,817,1.1345729287275952,1.1345729287275952,47.19518794306431,97.78422623653105,4.197746797674777,49.052892407719995
Apartment,4 B/R,Off-Plan Properties,Jabal Ali First,840.6112969156449,5,,,49.4164290231029,97.58531817026406,0.020577190184680284,49.046282498357314
Apartment,4 B/R,Off-Plan Properties,Me'Aisem First,847.5947603121517,12,,,49.4164290231029,97.52608388082072,0.056587273007870774,49.03571422808895
Apartment,1 B/R,Off-Plan Properties,Saih Shuaib 2,856.6322928279451,11,,,49.4164290231029,97.4494268144771,0.05144297546170071,49.011688248676634
Apartment,PENTHOUSE,Off-Plan Properties,Al Thanyah Fifth,858.6157562244518,5,,,49.4164290231029,97.43260292090767,0.020577190184680284,49.000467923550396
Apartment,2 B/R,Off-Plan Properties,Madinat Hind 4,1034.2818654775178,422,,,49.4164290231029,95.94258907389765,2.1657492669375995,48.982498184797976
Apartment,2 B/R,Off-Plan Properties,Al Thanyah First,960.0157933853588,226,,,49.4164290231029,96.57251977738325,1.1574669478882658,48.969820932033784
Villa,2 B/R,Off-Plan Properties,Dubai Investment Park First,895.7000185804534,54,,,49.4164290231029,97.11805127146576,0.27264776994701373,48.95651654467029
Villa,5 B/R,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,1003.3999907097734,310,,,49.4164290231029,96.20453158074329,1.5895879417665517,48.94584867181746
Apartment,1 B/R,Off-Plan Properties,Um Suqaim Third,2075.5834262356007,1477,7.65765542915986,7.65765542915986,53.23194771372906,87.11018679072588,7.592983178147024,48.944431758338794
