project_number_int,property_type_en,rooms_en,reg_type_en,transaction_year,median_price_sqft,transaction_count,median_unit_size_sqft,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,growth_2003_to_2004,growth_2004_to_2005,growth_2005_to_2006,growth_2006_to_2007,growth_2007_to_2008,growth_2008_to_2009,growth_2009_to_2010,growth_2010_to_2011,growth_2011_to_2012,growth_2012_to_2013,growth_2013_to_2014,growth_2014_to_2015,growth_2015_to_2016,growth_2016_to_2017,growth_2017_to_2018,growth_2018_to_2019,growth_2019_to_2020,growth_2020_to_2021,growth_2021_to_2022,growth_2022_to_2023,growth_2023_to_2024,growth_2024_to_2025,CAGR_2021_to_2025,project_id,project_name,developer_name,area_name_en,master_project_en,project_status,completion_date,project_start_date,no_of_units,no_of_buildings,no_of_villas,no_of_lands,project_type,project_classification,has_project_info,buildings_count,transactions_count,price_growth_rank,price_growth_rank_in_area,micro_segment,micro_segment_with_dev,short_term_growth,medium_term_growth,long_term_cagr,short_term_growth_rank,short_term_growth_rank_in_area,short_term_growth_rank_by_developer,medium_term_growth_rank,medium_term_growth_rank_in_area,medium_term_growth_rank_by_developer,long_term_cagr_rank,long_term_cagr_rank_in_area,long_term_cagr_rank_by_developer,growth_acceleration,is_emerging
208.0,Apartment,3 B/R,Existing Properties,2021,1137.5659606094391,6,1951.35174,,,,,,,,,,1221.0562987736903,1268.925120772947,1277.3848011891491,1735.0794314381271,1320.7813080639169,1400.2554812337423,1199.9888517279824,1178.8131735414345,902.401523597176,1137.5659606094391,1233.713768115942,1224.2567818654777,1529.8448532144184,2037.5343738387216,,,,,,,,,,3.920279683036032,0.6666808212488551,35.83059934820727,-23.87776120605716,6.017209108321175,-14.302149299876932,-1.7646562429355028,-23.44830004858636,26.05984485429997,8.452064393258807,-0.7665462196232653,24.96110912967924,33.18568674186644,12.36360676525321,208.0,Trident Grand,Emaar Properties PJSC,Marsa Dubai,Dubai Marina,FINISHED,2010-08-24,2006-02-19,275.0,1.0,0.0,0.0,normal,Buildings,True,1,1034,2.0,1.0,Apartment | Existing Properties | 3 B/R | Marsa Dubai,Apartment | Existing Properties | 3 B/R | Marsa Dubai | Emaar Properties PJSC,33.18568674186644,-0.7665462196232653,12.36360676525321,2.0,1.0,1.0,1334.0,143.0,183.0,11.0,3.0,3.0,33.952232961489706,True
208.0,Apartment,3 B/R,Existing Properties,2022,1233.713768115942,10,1772.23878,,,,,,,,,,1221.0562987736903,1268.925120772947,1277.3848011891491,1735.0794314381271,1320.7813080639169,1400.2554812337423,1199.9888517279824,1178.8131735414345,902.401523597176,1137.5659606094391,1233.713768115942,1224.2567818654777,1529.8448532144184,2037.5343738387216,,,,,,,,,,3.920279683036032,0.6666808212488551,35.83059934820727,-23.87776120605716,6.017209108321175,-14.302149299876932,-1.7646562429355028,-23.44830004858636,26.05984485429997,8.452064393258807,-0.7665462196232653,24.96110912967924,33.18568674186644,12.36360676525321,208.0,Trident Grand,Emaar Properties PJSC,Marsa Dubai,Dubai Marina,FINISHED,2010-08-24,2006-02-19,275.0,1.0,0.0,0.0,normal,Buildings,True,1,1034,2.0,1.0,Apartment | Existing Properties | 3 B/R | Marsa Dubai,Apartment | Existing Properties | 3 B/R | Marsa Dubai | Emaar Properties PJSC,33.18568674186644,-0.7665462196232653,12.36360676525321,2.0,1.0,1.0,1334.0,143.0,183.0,11.0,3.0,3.0,33.952232961489706,True
208.0,Apartment,3 B/R,Existing Properties,2023,1224.2567818654777,7,1773.47664,,,,,,,,,,1221.0562987736903,1268.925120772947,1277.3848011891491,1735.0794314381271,1320.7813080639169,1400.2554812337423,1199.9888517279824,1178.8131735414345,902.401523597176,1137.5659606094391,1233.713768115942,1224.2567818654777,1529.8448532144184,2037.5343738387216,,,,,,,,,,3.920279683036032,0.6666808212488551,35.83059934820727,-23.87776120605716,6.017209108321175,-14.302149299876932,-1.7646562429355028,-23.44830004858636,26.05984485429997,8.452064393258807,-0.7665462196232653,24.96110912967924,33.18568674186644,12.36360676525321,208.0,Trident Grand,Emaar Properties PJSC,Marsa Dubai,Dubai Marina,FINISHED,2010-08-24,2006-02-19,275.0,1.0,0.0,0.0,normal,Buildings,True,1,1034,2.0,1.0,Apartment | Existing Properties | 3 B/R | Marsa Dubai,Apartment | Existing Properties | 3 B/R | Marsa Dubai | Emaar Properties PJSC,33.18568674186644,-0.7665462196232653,12.36360676525321,2.0,1.0,1.0,1334.0,143.0,183.0,11.0,3.0,3.0,33.952232961489706,True
208.0,Apartment,3 B/R,Existing Properties,2024,1529.8448532144184,16,1959.90912,,,,,,,,,,1221.0562987736903,1268.925120772947,1277.3848011891491,1735.0794314381271,1320.7813080639169,1400.2554812337423,1199.9888517279824,1178.8131735414345,902.401523597176,1137.5659606094391,1233.713768115942,1224.2567818654777,1529.8448532144184,2037.5343738387216,,,,,,,,,,3.920279683036032,0.6666808212488551,35.83059934820727,-23.87776120605716,6.017209108321175,-14.302149299876932,-1.7646562429355028,-23.44830004858636,26.05984485429997,8.452064393258807,-0.7665462196232653,24.96110912967924,33.18568674186644,12.36360676525321,208.0,Trident Grand,Emaar Properties PJSC,Marsa Dubai,Dubai Marina,FINISHED,2010-08-24,2006-02-19,275.0,1.0,0.0,0.0,normal,Buildings,True,1,1034,2.0,1.0,Apartment | Existing Properties | 3 B/R | Marsa Dubai,Apartment | Existing Properties | 3 B/R | Marsa Dubai | Emaar Properties PJSC,33.18568674186644,-0.7665462196232653,12.36360676525321,2.0,1.0,1.0,1334.0,143.0,183.0,11.0,3.0,3.0,33.952232961489706,True
208.0,Apartment,3 B/R,Existing Properties,2025,2037.5343738387216,1,2147.20272,,,,,,,,,,1221.0562987736903,1268.925120772947,1277.3848011891491,1735.0794314381271,1320.7813080639169,1400.2554812337423,1199.9888517279824,1178.8131735414345,902.401523597176,1137.5659606094391,1233.713768115942,1224.2567818654777,1529.8448532144184,2037.5343738387216,,,,,,,,,,3.920279683036032,0.6666808212488551,35.83059934820727,-23.87776120605716,6.017209108321175,-14.302149299876932,-1.7646562429355028,-23.44830004858636,26.05984485429997,8.452064393258807,-0.7665462196232653,24.96110912967924,33.18568674186644,12.36360676525321,208.0,Trident Grand,Emaar Properties PJSC,Marsa Dubai,Dubai Marina,FINISHED,2010-08-24,2006-02-19,275.0,1.0,0.0,0.0,normal,Buildings,True,1,1034,2.0,1.0,Apartment | Existing Properties | 3 B/R | Marsa Dubai,Apartment | Existing Properties | 3 B/R | Marsa Dubai | Emaar Properties PJSC,33.18568674186644,-0.7665462196232653,12.36360676525321,2.0,1.0,1.0,1334.0,143.0,183.0,11.0,3.0,3.0,33.952232961489706,True
436.0,Apartment,1 B/R,Existing Properties,2015,953.433667781494,80,685.7744399999999,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2016,836.9012448903754,76,685.7744399999999,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2017,834.2735042735044,65,685.7744399999999,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2018,689.8987365291713,39,676.5174,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2019,603.6612783351915,15,701.16696,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2020,492.7852099591231,19,685.7744399999999,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2021,480.8365849126719,34,685.7744399999999,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2022,470.13656633221854,41,685.7744399999999,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2023,554.3831289483464,59,685.7744399999999,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2024,677.5789669267931,69,685.7744399999999,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
436.0,Apartment,1 B/R,Existing Properties,2025,802.0131921218879,1,685.7744399999999,,,,,,,,,,,,,953.433667781494,836.9012448903754,834.2735042735044,689.8987365291713,603.6612783351915,492.7852099591231,480.8365849126719,470.13656633221854,554.3831289483464,677.5789669267931,802.0131921218879,,,,,,,,,,,,,-12.222394365648226,-0.3139845510942263,-17.30544803410201,-12.50001683259111,-18.367265278609256,-2.424712593838252,-2.225292108834997,17.91959372005021,22.222147743230703,18.364534802412024,10.77373560362107,436.0,Lakeside,TECOM Investments Free Zone - LLC,Me'Aisem First,International Media Production Zone,FINISHED,2014-07-08,2010-01-03,1967.0,5.0,0.0,0.0,normal,Buildings,True,4,3921,13.0,1.0,Apartment | Existing Properties | 1 B/R | Me'Aisem First,Apartment | Existing Properties | 1 B/R | Me'Aisem First | TECOM Investments Free Zone - LLC,18.364534802412024,17.91959372005021,10.77373560362107,13.0,1.0,1.0,546.0,14.0,21.0,16.0,1.0,1.0,0.4449410823618152,True
1035.0,Villa,2 B/R,Existing Properties,2007,434.429580081754,7,1862.06436,,,,,434.429580081754,764.2316982534373,551.0855629877369,602.3648272017838,616.7971943515422,678.5507246376812,752.1576551467856,704.7984020810107,840.2633779264215,638.8266443701226,753.4090486807879,601.4827201783723,464.1926793013749,539.9767744332962,669.5531400966183,706.3944630248978,837.3978075065032,1133.9752879970272,1347.838164251208,,,,,75.91612848039004,-27.89025052910278,9.30513656282952,2.395951174108601,10.011966794217098,10.847668101512609,-6.296452976541545,19.220386346710285,-23.97304688601315,17.936384670311067,-20.16518500387501,-22.82526767124473,16.325999635750144,23.996655374541252,5.502374751459338,18.54535268023301,35.41655803633337,18.85957114920316,15.019252183614771,576210665.0,The splendor of the Emirates? Springs 5,Emaar Properties PJSC,Al Thanayah Fourth,Springs - 4,FINISHED,2004-01-12,2001-01-01,0.0,0.0,272.0,68.0,normal,Villa complex,True,0,736,4.0,1.0,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth | Emaar Properties PJSC,18.85957114920316,18.54535268023301,15.019252183614771,4.0,1.0,1.0,55.0,15.0,16.0,3.0,1.0,1.0,0.31421846897015016,True
1035.0,Villa,2 B/R,Existing Properties,2008,764.2316982534373,32,1882.83888,,,,,434.429580081754,764.2316982534373,551.0855629877369,602.3648272017838,616.7971943515422,678.5507246376812,752.1576551467856,704.7984020810107,840.2633779264215,638.8266443701226,753.4090486807879,601.4827201783723,464.1926793013749,539.9767744332962,669.5531400966183,706.3944630248978,837.3978075065032,1133.9752879970272,1347.838164251208,,,,,75.91612848039004,-27.89025052910278,9.30513656282952,2.395951174108601,10.011966794217098,10.847668101512609,-6.296452976541545,19.220386346710285,-23.97304688601315,17.936384670311067,-20.16518500387501,-22.82526767124473,16.325999635750144,23.996655374541252,5.502374751459338,18.54535268023301,35.41655803633337,18.85957114920316,15.019252183614771,576210665.0,The splendor of the Emirates? Springs 5,Emaar Properties PJSC,Al Thanayah Fourth,Springs - 4,FINISHED,2004-01-12,2001-01-01,0.0,0.0,272.0,68.0,normal,Villa complex,True,0,736,4.0,1.0,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth | Emaar Properties PJSC,18.85957114920316,18.54535268023301,15.019252183614771,4.0,1.0,1.0,55.0,15.0,16.0,3.0,1.0,1.0,0.31421846897015016,True
1035.0,Villa,2 B/R,Existing Properties,2009,551.0855629877369,14,2633.08968,,,,,434.429580081754,764.2316982534373,551.0855629877369,602.3648272017838,616.7971943515422,678.5507246376812,752.1576551467856,704.7984020810107,840.2633779264215,638.8266443701226,753.4090486807879,601.4827201783723,464.1926793013749,539.9767744332962,669.5531400966183,706.3944630248978,837.3978075065032,1133.9752879970272,1347.838164251208,,,,,75.91612848039004,-27.89025052910278,9.30513656282952,2.395951174108601,10.011966794217098,10.847668101512609,-6.296452976541545,19.220386346710285,-23.97304688601315,17.936384670311067,-20.16518500387501,-22.82526767124473,16.325999635750144,23.996655374541252,5.502374751459338,18.54535268023301,35.41655803633337,18.85957114920316,15.019252183614771,576210665.0,The splendor of the Emirates? Springs 5,Emaar Properties PJSC,Al Thanayah Fourth,Springs - 4,FINISHED,2004-01-12,2001-01-01,0.0,0.0,272.0,68.0,normal,Villa complex,True,0,736,4.0,1.0,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth | Emaar Properties PJSC,18.85957114920316,18.54535268023301,15.019252183614771,4.0,1.0,1.0,55.0,15.0,16.0,3.0,1.0,1.0,0.31421846897015016,True
1035.0,Villa,2 B/R,Existing Properties,2010,602.3648272017838,8,2664.09,,,,,434.429580081754,764.2316982534373,551.0855629877369,602.3648272017838,616.7971943515422,678.5507246376812,752.1576551467856,704.7984020810107,840.2633779264215,638.8266443701226,753.4090486807879,601.4827201783723,464.1926793013749,539.9767744332962,669.5531400966183,706.3944630248978,837.3978075065032,1133.9752879970272,1347.838164251208,,,,,75.91612848039004,-27.89025052910278,9.30513656282952,2.395951174108601,10.011966794217098,10.847668101512609,-6.296452976541545,19.220386346710285,-23.97304688601315,17.936384670311067,-20.16518500387501,-22.82526767124473,16.325999635750144,23.996655374541252,5.502374751459338,18.54535268023301,35.41655803633337,18.85957114920316,15.019252183614771,576210665.0,The splendor of the Emirates? Springs 5,Emaar Properties PJSC,Al Thanayah Fourth,Springs - 4,FINISHED,2004-01-12,2001-01-01,0.0,0.0,272.0,68.0,normal,Villa complex,True,0,736,4.0,1.0,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth | Emaar Properties PJSC,18.85957114920316,18.54535268023301,15.019252183614771,4.0,1.0,1.0,55.0,15.0,16.0,3.0,1.0,1.0,0.31421846897015016,True
1035.0,Villa,2 B/R,Existing Properties,2011,616.7971943515422,22,1856.89764,,,,,434.429580081754,764.2316982534373,551.0855629877369,602.3648272017838,616.7971943515422,678.5507246376812,752.1576551467856,704.7984020810107,840.2633779264215,638.8266443701226,753.4090486807879,601.4827201783723,464.1926793013749,539.9767744332962,669.5531400966183,706.3944630248978,837.3978075065032,1133.9752879970272,1347.838164251208,,,,,75.91612848039004,-27.89025052910278,9.30513656282952,2.395951174108601,10.011966794217098,10.847668101512609,-6.296452976541545,19.220386346710285,-23.97304688601315,17.936384670311067,-20.16518500387501,-22.82526767124473,16.325999635750144,23.996655374541252,5.502374751459338,18.54535268023301,35.41655803633337,18.85957114920316,15.019252183614771,576210665.0,The splendor of the Emirates? Springs 5,Emaar Properties PJSC,Al Thanayah Fourth,Springs - 4,FINISHED,2004-01-12,2001-01-01,0.0,0.0,272.0,68.0,normal,Villa complex,True,0,736,4.0,1.0,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth | Emaar Properties PJSC,18.85957114920316,18.54535268023301,15.019252183614771,4.0,1.0,1.0,55.0,15.0,16.0,3.0,1.0,1.0,0.31421846897015016,True
1035.0,Villa,2 B/R,Existing Properties,2012,678.5507246376812,25,1856.89764,,,,,434.429580081754,764.2316982534373,551.0855629877369,602.3648272017838,616.7971943515422,678.5507246376812,752.1576551467856,704.7984020810107,840.2633779264215,638.8266443701226,753.4090486807879,601.4827201783723,464.1926793013749,539.9767744332962,669.5531400966183,706.3944630248978,837.3978075065032,1133.9752879970272,1347.838164251208,,,,,75.91612848039004,-27.89025052910278,9.30513656282952,2.395951174108601,10.011966794217098,10.847668101512609,-6.296452976541545,19.220386346710285,-23.97304688601315,17.936384670311067,-20.16518500387501,-22.82526767124473,16.325999635750144,23.996655374541252,5.502374751459338,18.54535268023301,35.41655803633337,18.85957114920316,15.019252183614771,576210665.0,The splendor of the Emirates? Springs 5,Emaar Properties PJSC,Al Thanayah Fourth,Springs - 4,FINISHED,2004-01-12,2001-01-01,0.0,0.0,272.0,68.0,normal,Villa complex,True,0,736,4.0,1.0,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth | Emaar Properties PJSC,18.85957114920316,18.54535268023301,15.019252183614771,4.0,1.0,1.0,55.0,15.0,16.0,3.0,1.0,1.0,0.31421846897015016,True
1035.0,Villa,2 B/R,Existing Properties,2013,752.1576551467856,20,2263.07718,,,,,434.429580081754,764.2316982534373,551.0855629877369,602.3648272017838,616.7971943515422,678.5507246376812,752.1576551467856,704.7984020810107,840.2633779264215,638.8266443701226,753.4090486807879,601.4827201783723,464.1926793013749,539.9767744332962,669.5531400966183,706.3944630248978,837.3978075065032,1133.9752879970272,1347.838164251208,,,,,75.91612848039004,-27.89025052910278,9.30513656282952,2.395951174108601,10.011966794217098,10.847668101512609,-6.296452976541545,19.220386346710285,-23.97304688601315,17.936384670311067,-20.16518500387501,-22.82526767124473,16.325999635750144,23.996655374541252,5.502374751459338,18.54535268023301,35.41655803633337,18.85957114920316,15.019252183614771,576210665.0,The splendor of the Emirates? Springs 5,Emaar Properties PJSC,Al Thanayah Fourth,Springs - 4,FINISHED,2004-01-12,2001-01-01,0.0,0.0,272.0,68.0,normal,Villa complex,True,0,736,4.0,1.0,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth | Emaar Properties PJSC,18.85957114920316,18.54535268023301,15.019252183614771,4.0,1.0,1.0,55.0,15.0,16.0,3.0,1.0,1.0,0.31421846897015016,True
1035.0,Villa,2 B/R,Existing Properties,2014,704.7984020810107,9,1882.51596,,,,,434.429580081754,764.2316982534373,551.0855629877369,602.3648272017838,616.7971943515422,678.5507246376812,752.1576551467856,704.7984020810107,840.2633779264215,638.8266443701226,753.4090486807879,601.4827201783723,464.1926793013749,539.9767744332962,669.5531400966183,706.3944630248978,837.3978075065032,1133.9752879970272,1347.838164251208,,,,,75.91612848039004,-27.89025052910278,9.30513656282952,2.395951174108601,10.011966794217098,10.847668101512609,-6.296452976541545,19.220386346710285,-23.97304688601315,17.936384670311067,-20.16518500387501,-22.82526767124473,16.325999635750144,23.996655374541252,5.502374751459338,18.54535268023301,35.41655803633337,18.85957114920316,15.019252183614771,576210665.0,The splendor of the Emirates? Springs 5,Emaar Properties PJSC,Al Thanayah Fourth,Springs - 4,FINISHED,2004-01-12,2001-01-01,0.0,0.0,272.0,68.0,normal,Villa complex,True,0,736,4.0,1.0,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth,Villa | Existing Properties | 2 B/R | Al Thanayah Fourth | Emaar Properties PJSC,18.85957114920316,18.54535268023301,15.019252183614771,4.0,1.0,1.0,55.0,15.0,16.0,3.0,1.0,1.0,0.31421846897015016,True
