property_type_en,rooms_en,reg_type_en,area_name_en,median_price_sqft,transaction_count,growth_2023_to_2024,recent_growth,growth_score,price_score,volume_score,investment_score
Apartment,2 B/R,Existing Properties,Al Hebiah First,840.685618729097,300,40.53418335989669,40.53418335989669,51.33543735120605,96.13136499824631,1.538144966304851,49.68121343321729
Apartment,Studio,Off-Plan Properties,Al Hebiah Fourth,927.7882292827944,4147,20.066663217073522,20.066663217073522,41.52859577837451,95.45508446992272,21.328257626421113,49.51361517761084
Apartment,1 B/R,Existing Properties,Al Hebiah Fifth,780.9659513192123,3507,21.07008347701789,21.07008347701789,42.009376227182045,96.59503937000774,18.035907196872266,49.389443741249586
Apartment,PENTHOUSE,Existing Properties,Al Thanyah Third,931.9987922705316,41,41.42638867692485,41.42638867692485,51.76293008767228,95.42239289221013,0.20577190184680283,49.37304428310131
Villa,1 B/R,Existing Properties,Saih Shuaib 2,657.3662207357861,60,37.81887862301585,37.81887862301585,50.03442173276599,97.5546901837808,0.30351355522403417,49.34087845928544
Apartment,1 B/R,Existing Properties,Wadi Al Safa 5,658.3644555927165,3093,21.372332135841354,21.372332135841354,42.15419615123727,97.54693970658907,15.906168012757858,49.306993975023204
Apartment,Studio,Existing Properties,Nadd Hessa,807.0248049052396,3418,21.238316781209,21.238316781209,42.0899838117826,96.39271368586765,17.57806471526313,49.269420573525956
Apartment,2 B/R,Existing Properties,Wadi Al Safa 5,626.7103307320699,3118,20.143253403408856,20.143253403408856,41.56529332737815,97.79270809571425,16.03477545141211,49.17088484994795
Villa,3 B/R,Existing Properties,Al Yelayiss 1,638.6636008918617,3106,20.293900684523543,20.293900684523543,41.63747471569292,97.69990072969534,15.97304388085807,49.15956888135738
Villa,4 B/R,Off-Plan Properties,Al Yelayiss 2,555.9308807134894,1016,30.1872414104164,30.1872414104164,46.37778641187533,98.34225263345814,5.221462009362622,49.098082756660105
Apartment,2 B/R,Existing Properties,Al Hebiah Fourth,646.9567539947975,3940,15.384593236687172,15.384593236687172,39.2852209967618,97.63551117895433,20.263388034363906,49.057419359263804
Apartment,2 B/R,Existing Properties,Hessyan First,576.4887588257154,40,35.08749205409312,35.08749205409312,48.725700638629064,98.18263752453582,0.20062760430063276,48.985197033672506
Apartment,3 B/R,Existing Properties,Marsa Dubai,1212.3982720178374,5632,12.054817567237542,12.054817567237542,37.68978675580361,93.24532027521587,28.967539482483666,48.843018681382944
Apartment,1 B/R,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,1622.2946859903382,7398,7.411716761124532,7.411716761124532,35.465083729032536,90.06280988158792,38.052368949020014,48.8153502458934
Villa,3 B/R,Off-Plan Properties,Al Yelayiss 2,639.4444444444446,3096,18.246316250137447,18.246316250137447,40.6563917112596,97.69383811817404,15.921600905396367,48.755028301035324
Villa,4 B/R,Existing Properties,Al Yelayiss 1,615.0044128576737,1670,24.99823087953219,24.99823087953219,43.891515293486826,97.88359497355046,8.585832604557847,48.63885113037144
Villa,5 B/R,Existing Properties,Al Barsha South Fourth,647.8920475659606,68,33.939937320280464,33.939937320280464,48.17585935878063,97.6282493893659,0.3446679355933947,48.6277521474407
Apartment,2 B/R,Existing Properties,Burj Khalifa,1702.7631456707545,6999,9.357186362855495,9.357186362855495,36.39723926305922,89.43803810861668,35.99979422809815,48.590265983428324
Villa,3 B/R,Off-Plan Properties,Madinat Al Mataar,861.7688591601635,3113,19.72500443878138,19.72500443878138,41.36489282426489,95.96767088062047,16.00905396368126,48.53806918662835
Villa,4 B/R,Existing Properties,Hadaeq Sheikh Mohammed Bin Rashid,1069.034745447789,1498,30.282064298800822,30.282064298800822,46.423220008001046,94.3584207996985,7.701013426616596,48.417016928433284
Apartment,4 B/R,Existing Properties,Al Wasl,1502.7754552211074,86,42.85544334666557,42.85544334666557,52.44764971404951,90.99077895181017,0.43726529142445597,48.363746629447746
Apartment,2 B/R,Existing Properties,Al Hebiah Fifth,757.1028428093646,3001,17.89680297687466,17.89680297687466,40.488925341393006,96.78031688956652,15.43289263851021,48.316243731129205
Apartment,Studio,Existing Properties,Al Safouh First,1026.0052025269415,40,37.037016970852285,37.037016970852285,49.65979924302929,94.69251000592376,0.20062760430063276,48.311798219848974
Apartment,Studio,Off-Plan Properties,Business Bay,1829.9447231512447,8076,3.602787811743924,3.602787811743924,33.640067190238746,88.4505771833381,41.54020268532332,48.299240568161586
Villa,4 B/R,Off-Plan Properties,Al Hebiah Fourth,1244.5136566332221,1375,32.42263043072653,32.42263043072653,47.44885441732274,92.99597058136693,7.068264828437677,48.291985907026714
Villa,3 B/R,Off-Plan Properties,Al Yufrah 1,1012.7547844667411,3189,19.54191202826565,19.54191202826565,41.277165622797085,94.7953886644312,16.400020577190183,48.22948696388624
Villa,4 B/R,Off-Plan Properties,Wadi Al Safa 5,813.3405332590116,3580,14.666603306686966,14.666603306686966,38.94120210999552,96.34367722093639,18.41144091774268,48.16187219382766
Apartment,6 B/R,Existing Properties,Burj Khalifa,2514.0477517651434,10,54.3886751097964,54.3886751097964,57.973701523673945,83.13907670501933,0.046298677915530634,48.14046335655849
Villa,3 B/R,Existing Properties,Al Yelayiss 2,734.5903010033445,2826,17.52582166522194,17.52582166522194,40.31117273998003,96.9551083633203,14.532640567930448,48.11752971857419
Apartment,2 B/R,Existing Properties,Al Thanyah First,904.5155146785582,784,30.434842495282453,30.434842495282453,46.49642240664159,95.63577806369709,4.0279849786511654,48.094899377496
Apartment,Studio,Existing Properties,Hessyan First,585.6419546636938,28,30.43482758977436,30.43482758977436,46.49641526479171,98.11157044539998,0.1388960337465919,48.05981644628599
Apartment,2 B/R,Existing Properties,Business Bay,1198.5936919360834,4927,11.57635800753507,11.57635800753507,37.46053684822973,93.35250154856266,25.340809712433767,48.058127146347445
Apartment,2 B/R,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,1635.9736157562245,6322,9.323176206684549,9.323176206684549,36.380943580382066,89.95660418017245,32.51710478934102,48.042779644072766
Apartment,2 B/R,Existing Properties,Nadd Hessa,661.2146971386103,1736,21.98117650815445,21.98117650815445,42.44591885433564,97.52480991224361,8.925356242605073,48.02088176392835
Apartment,5 B/R,Existing Properties,Palm Jumeirah,1616.103446674099,113,42.05030895914055,42.05030895914055,52.061876287264084,90.11087979096433,0.5761613251710479,47.973246717229145
Apartment,2 B/R,Off-Plan Properties,Business Bay,1756.8478260869565,6373,9.595109419960778,9.595109419960778,36.51123811154079,89.01811480191472,32.77946396419569,47.86582247802987
Apartment,1 B/R,Off-Plan Properties,Al Thanyah Fifth,931.0323764399852,4375,10.26713691423977,10.26713691423977,36.83323448056803,95.42989632068726,22.501157466947888,47.86249418182297
Apartment,3 B/R,Existing Properties,Wadi Al Safa 3,708.2831661092531,161,30.133232951398117,30.133232951398117,46.351908709179085,97.15936174874425,0.8230876073872113,47.85318952977235
Apartment,3 B/R,Existing Properties,Al Thanyah First,686.3429022668154,80,30.213590923051516,30.213590923051516,46.39041156109372,97.32970995218615,0.4063995061474356,47.836357511322824
Apartment,3 B/R,Existing Properties,Al Hebiah Second,600.9750092902267,56,29.206563186072486,29.206563186072486,45.90790261975218,97.9925218173769,0.2829363650393539,47.81750486612181
Apartment,Studio,Existing Properties,Al Thanyah Fifth,1141.164994425864,3845,15.356207485796268,15.356207485796268,39.271620200965806,93.7983884128743,19.77467976747775,47.803100557744166
Villa,1 B/R,Off-Plan Properties,Wadi Al Safa 7,811.3805276848756,577,28.74635034406952,28.74635034406952,45.68739547478239,96.35889506109947,2.9631153865939606,47.77524978556159
Apartment,Studio,Off-Plan Properties,Al Barshaa South Third,1229.2604979561502,6112,4.071858696133135,4.071858696133135,33.86481859233989,93.11439888269064,31.4368023046453,47.767607562672204
Apartment,2 B/R,Off-Plan Properties,Al Barsha South Fourth,948.0330267558529,5392,4.382972322223644,4.382972322223644,34.01388609152536,95.29790017608983,27.73290807140285,47.74150610371766
Apartment,2 B/R,Existing Properties,Al Hebiah Sixth,964.4829988851728,97,32.895831367135095,32.895831367135095,47.67558469940342,95.1701795972024,0.4938525644323268,47.72005827180856
Villa,3 B/R,Off-Plan Properties,Wadi Al Safa 4,1029.864130434783,194,32.86048955400707,32.86048955400707,47.658650964401595,94.66254858699857,0.9928494264108236,47.66079484714237
Apartment,2 B/R,Off-Plan Properties,Burj Khalifa,2117.5006967670015,7117,8.817463109694778,8.817463109694778,36.13863536771744,86.21794024486675,36.60682133854622,47.64220048825624
Apartment,Studio,Off-Plan Properties,Al Merkadh,1515.952712746191,7482,-0.4964166877195697,-0.4964166877195697,31.67596754258442,90.88846832501874,38.4844899428983,47.633825503119056
Villa,4 B/R,Existing Properties,Al Yelayiss 2,585.3451319212188,979,23.09258864402284,23.09258864402284,42.978442709816264,98.11387503121921,5.031123000154329,47.63176419332314
Villa,3 B/R,Off-Plan Properties,Al Hebiah Fourth,1335.393441099963,1227,30.83193963316384,30.83193963316384,46.68668818838033,92.29036338701985,6.306908791604506,47.62316604977899
Apartment,Studio,Off-Plan Properties,Al Thanyah Fifth,1013.5646599777036,4100,11.43724460639155,11.43724460639155,37.393881822308046,94.78910064349878,21.086475641751118,47.611578050323075
Apartment,1 B/R,Existing Properties,Al Warsan First,625.9476031215162,3201,11.320304256654756,11.320304256654756,37.3378508290398,97.79863005176301,16.461752147744225,47.56707977669367
Apartment,3 B/R,Existing Properties,Al Warsan First,565.3539576365663,43,27.248389450734443,27.248389450734443,44.96966000606292,98.2690901484366,0.21606049693914295,47.51180314634398
Apartment,1 B/R,Off-Plan Properties,Al Khairan First,1631.8496841322929,6037,7.454461641432886,7.454461641432886,35.48556458193062,89.98862313620229,31.050979988682545,47.40100877136945
Apartment,2 B/R,Existing Properties,Me'Aisem First,695.6089743589744,2950,12.62656795759456,12.62656795759456,37.96373618681966,97.2577664812599,15.170533463655538,47.39693111183694
Villa,3 B/R,Off-Plan Properties,Al Yelayiss 1,621.6007060572279,3431,,,36.05374514480537,97.8323801520702,17.644940583363343,47.30020022021588
Apartment,5 B/R,Existing Properties,Al Goze Fourth,436.874767744333,172,23.688900119755218,23.688900119755218,43.264160380045084,99.26662597275431,0.879674880395082,47.26158691992334
Apartment,PENTHOUSE,Existing Properties,Palm Jumeirah,1318.220457079153,178,34.336071483342096,34.336071483342096,48.365663739165896,92.42369756188165,0.9105406656721025,47.25548289736527
Villa,2 B/R,Existing Properties,Al Barsha South Fourth,667.9612597547382,80,26.899928402456407,26.899928402456407,44.802697801021985,97.47242837165143,0.4063995061474356,47.24408753313371
Apartment,2 B/R,Existing Properties,Wadi Al Safa 4,599.4723151244891,11,26.42711769246964,26.42711769246964,44.576154492676736,98.00418900849613,0.05144297546170071,47.24200709471187
Apartment,Studio,Existing Properties,Al Goze Fourth,601.6452991452992,475,23.495714005800416,23.495714005800416,43.17159686475815,97.98731756489312,2.4383970368846133,47.15251342274812
Apartment,Studio,Off-Plan Properties,Al Warsan First,843.6580267558529,1681,19.9491996559356,19.9491996559356,41.4723140927271,96.10828668109887,8.642419877565718,47.14989561693365
Apartment,1 B/R,Existing Properties,Me'Aisem First,746.1900780379042,3599,8.315314432950839,8.315314432950839,35.89803501728556,96.86504558229112,18.509182571119915,47.120564195825544
Villa,2 B/R,Existing Properties,Wadi Al Safa 7,714.7770345596432,615,23.738967961516686,23.738967961516686,43.28814996884832,97.1089421716664,3.158598693348423,47.07966237770894
Apartment,Studio,Existing Properties,Al Barsha South Fifth,851.2516257896693,711,24.593549678538885,24.593549678538885,43.69761567116077,96.04932859552805,3.65245125778075,47.024335098678876
Villa,3 B/R,Existing Properties,Al Thanyah Third,833.3454106280193,1977,17.46458789301264,17.46458789301264,40.281833088729016,96.18835571047694,10.165131951232059,47.0022663388811
Apartment,3 B/R,Existing Properties,Dubai Investment Park Second,462.4400780379042,114,22.89559485286372,22.89559485286372,42.884054777753754,99.06813224860313,0.581305622717218,46.99032271022588
Apartment,3 B/R,Existing Properties,Al Yelayiss 2,710.7710888145671,1039,20.83664324201744,20.83664324201744,41.89752528552428,97.14004506384947,5.339780852924533,46.96897980394946
Apartment,3 B/R,Existing Properties,Al Hebiah Fourth,604.8411371237459,242,23.74273600239194,23.74273600239194,43.28995539420742,97.96250449691775,1.239775708626987,46.95268864848369
Villa,4 B/R,Existing Properties,Wadi Al Safa 7,947.8846153846156,982,23.649089507088195,23.649089507088195,43.24508545701491,95.29905246899945,5.046555892792839,46.89706110206436
Apartment,1 B/R,Existing Properties,Al Safouh First,1047.4075622445189,236,28.77971527266228,28.77971527266228,45.703382002046794,94.52633818805096,1.2089099233499665,46.881036241904
Villa,3 B/R,Existing Properties,Al Barsha South Fourth,971.6843180973616,1835,19.10092463329579,19.10092463329579,41.065870190428775,95.11426724359454,9.43464169967591,46.847556589185054
Apartment,6 B/R,Off-Plan Properties,Al Wasl,3214.2498141954666,10,56.14674312532628,56.14674312532628,58.81606515064268,77.70258039677466,0.046298677915530634,46.846459914872575
Apartment,1 B/R,Off-Plan Properties,Al Barshaa South Third,1093.8981791155704,5100,2.8112323599673417,2.8112323599673417,33.26079999726588,94.1653765734704,26.23077318792119,46.80008760853171
Apartment,3 B/R,Existing Properties,Al Thanyah Fifth,894.7122352285396,2159,16.038107687982595,16.038107687982595,39.59834699564631,95.71189251036658,11.101394104635013,46.773185372295494
Apartment,1 B/R,Off-Plan Properties,Al Hebiah Fourth,847.0666109253066,3352,8.764074253470922,8.764074253470922,36.11305454253254,96.08182181295888,17.238541077215906,46.717476576343856
Apartment,Studio,Existing Properties,Al Hebiah Fifth,885.6150130063174,871,22.35652239139927,22.35652239139927,42.625762703825494,95.78252500015779,4.4755388651679615,46.68017035461113
Villa,3 B/R,Existing Properties,Wadi Al Safa 7,931.802768487551,2440,14.436562470056248,14.436562470056248,38.830979961714895,95.42391485655396,12.546941715108803,46.66895478467391
Apartment,3 B/R,Existing Properties,Nad Al Shiba First,874.392883686362,78,26.34790049660314,26.34790049660314,44.538198233966064,95.86965565556721,0.39611091105509544,46.655398172467606
Apartment,2 B/R,Existing Properties,Dubai Investment Park Second,533.4262356001487,566,19.40717550043776,19.40717550043776,41.21260773922052,98.5169827958521,2.9065281135860896,46.62144355716105
Apartment,2 B/R,Existing Properties,Al Yelayiss 2,778.2966369379412,2178,13.546603705641669,13.546603705641669,38.40456364219672,96.61576441290316,11.199135758012243,46.58638193235208
Apartment,Studio,Existing Properties,Business Bay,1385.5425492382014,4924,5.813248256246917,5.813248256246917,34.69919087649796,91.90099658008842,25.325376819795256,46.515050688584765
Apartment,Studio,Existing Properties,Al Barshaa South Third,874.1016350798959,2043,14.942572640506334,14.942572640506334,39.073430514650376,95.8719169627795,10.504655589279285,46.49187841254986
Villa,1 B/R,Existing Properties,Wadi Al Safa 7,850.7539018952064,194,24.486861748678063,24.486861748678063,43.646497039368654,96.05319301447219,0.9928494264108236,46.47312660537128
Villa,3 B/R,Existing Properties,Wadi Al Safa 5,1128.7681159420292,2097,17.64386808277001,17.64386808277001,40.3677336964152,93.89464003469502,10.782447656772467,46.47197502032908
Apartment,2 B/R,Existing Properties,Al Goze Fourth,562.5696767001115,186,20.94581506962332,20.94581506962332,41.94983405620468,98.29070781260003,0.951695046041463,46.45748497547017
Villa,2 B/R,Existing Properties,Madinat Al Mataar,1137.936640654032,126,27.900638733101047,27.900638733101047,45.28217980980696,93.82345393939012,0.6430371932712589,46.388515544394075
Apartment,2 B/R,Off-Plan Properties,Al Thanyah Third,1386.0706986250466,808,27.21062294167642,27.21062294167642,44.95156449822873,91.89689593208143,4.151448119759247,46.37998420286777
Villa,3 B/R,Off-Plan Properties,Wadi Al Safa 7,935.7624953548866,1777,16.515843230275152,16.515843230275152,39.827249996316695,95.39317081615339,9.136272441998045,46.376105731772306
Villa,4 B/R,Off-Plan Properties,Al Hebiah Fifth,1199.7607766629508,75,28.587644103386456,28.587644103386456,45.61135270320391,93.3434400902359,0.3806780184165852,46.32370871203565
Apartment,2 B/R,Off-Plan Properties,Al Khairan First,1627.04988851728,6532,-0.9052749738873268,-0.9052749738873268,31.480066504734822,90.02588962332284,33.59740727403673,46.31927494369813
Apartment,2 B/R,Existing Properties,Warsan Fourth,567.2361575622446,187,20.111693431326103,20.111693431326103,41.55017162997177,98.2544764054953,0.9568393435876331,46.287779442354825
Apartment,1 B/R,Existing Properties,Hadaeq Sheikh Mohammed Bin Rashid,1522.9868078781124,2083,21.295142406592205,21.295142406592205,42.1172113362468,90.83385432961889,10.710427491126087,46.2391263316096
Villa,4 B/R,Off-Plan Properties,Al Yufrah 1,909.2839557785211,2680,10.475607418635724,10.475607418635724,36.933121384059675,95.59875501874053,13.781573126189619,46.20918968448396
Apartment,Studio,Existing Properties,Al Warsan First,772.1093459680417,2135,11.612256195796444,11.612256195796444,37.47773716573641,96.66380366659965,10.97793096352693,46.18582215897984
Villa,3 B/R,Existing Properties,Madinat Al Mataar,1134.3076458565588,882,22.680570378060597,22.680570378060597,42.781027594003056,93.85163011577929,4.532126138175832,46.17432529997018
Apartment,1 B/R,Existing Properties,Al Barshaa South Third,808.7360646599777,1887,13.19376664714611,13.19376664714611,38.23550470835695,96.37942715353897,9.702145172076753,46.14845906381982
Apartment,4 B/R,Existing Properties,Um Suqaim Third,3071.75353028614,28,50.45896519395002,50.45896519395002,56.090813792137816,78.8089474913285,0.1388960337465919,46.10678897100299
Villa,5 B/R,Off-Plan Properties,Wadi Al Safa 4,1246.031679672984,28,28.15091457450553,28.15091457450553,45.40209739186057,92.98418437407864,0.1388960337465919,46.083873475717134
Apartment,Studio,Off-Plan Properties,Wadi Al Safa 5,980.4524340393908,3541,5.959677877700198,5.959677877700198,34.769351408362176,95.04618999488771,18.21081331344205,46.06376022449959
Apartment,3 B/R,Existing Properties,Al Hebiah Fifth,645.3669639539205,1012,15.456587696939671,15.456587696939671,39.31971654194221,97.6478545983069,5.200884819177941,46.06241996010455
Apartment,Studio,Existing Properties,Wadi Al Safa 3,730.2703455964327,328,20.13213475727917,20.13213475727917,41.55996592081705,96.98864928369397,1.682185297597613,46.05701821295454
Apartment,2 B/R,Existing Properties,Palm Jumeirah,1629.1576086956522,5864,1.2022980269386307,1.2022980269386307,32.48989253046001,90.00952490007602,30.161016513195122,46.03101778484584
Apartment,2 B/R,Existing Properties,Wadi Al Safa 2,533.786696395392,1757,9.921011337740481,9.921011337740481,36.66739129735154,98.51418411260373,9.033386491074644,46.027889050936665
Apartment,1 B/R,Existing Properties,Warsan Fourth,584.3696581196582,490,17.176124974851525,17.176124974851525,40.143618487336056,98.12144878743261,2.5155615000771645,45.996994331179636
Apartment,3 B/R,Existing Properties,Me'Aisem First,813.7634708286882,413,20.29074407884705,20.29074407884705,41.63596225440982,96.34039345663528,2.119450589022069,45.980393056558924
Apartment,Studio,Existing Properties,Wadi Al Safa 5,690.9626997398736,2301,8.640291659082688,8.640291659082688,36.05374514480537,97.2938410034145,11.831884356191162,45.97602723018473
Apartment,3 B/R,Existing Properties,Madinat Al Mataar,567.8381642512078,508,16.694451306985304,16.694451306985304,39.91282856664188,98.24980231594645,2.6081588559082256,45.96170389262233
Apartment,2 B/R,Existing Properties,Jabal Ali First,715.1721014492755,2154,9.348885660032137,9.348885660032137,36.393262050531085,97.10587480039996,11.075672616904162,45.904201783713255
Apartment,3 B/R,Existing Properties,Al Goze Fourth,585.3344481605352,22,19.16998844903459,19.16998844903459,41.09896154173267,98.11395798188249,0.10803024846957147,45.89537806095173
Villa,4 B/R,Existing Properties,Madinat Al Mataar,766.2850706057229,446,18.995417943518376,18.995417943518376,41.01531753997083,96.70902440101958,2.2892124080456813,45.87667681790334
Apartment,1 B/R,Existing Properties,Al Barsha South Fifth,721.679672984021,929,15.494009974958644,15.494009974958644,39.33764711434502,97.05534883008008,4.7739081228458256,45.806445119331194
Apartment,2 B/R,Existing Properties,Al Hebiah Third,887.4986064659978,710,18.4425411296234,18.4425411296234,40.75041122570682,95.76790043756475,3.64730696023458,45.759996013599064
Apartment,Studio,Existing Properties,Warsan Fourth,680.7861854329246,569,16.648926204481306,16.648926204481306,39.89101559346641,97.37285331347326,2.9219610062246,45.75265443267346
Apartment,4 B/R,Existing Properties,Al Barsha South Fourth,594.3176328502416,97,18.021332320843708,18.021332320843708,40.54859253795377,98.04421090025814,0.4938525644323268,45.731470798145416
Apartment,Studio,Existing Properties,Al Thanyah First,1046.570512820513,604,20.58964572006248,20.58964572006248,41.77917848289301,94.53283719219218,3.1020114203405527,45.69192483488297
Apartment,Studio,Existing Properties,Al Yelayiss 2,1096.6536603493123,214,23.24196611766141,23.24196611766141,43.05001568046933,94.1439825154428,1.095735377334225,45.68234810228741
Apartment,3 B/R,Existing Properties,Hadaeq Sheikh Mohammed Bin Rashid,1353.8173541434412,955,22.230901889692145,22.230901889692145,42.56557268813503,92.14731677145198,4.907659859046247,45.651956078498856
Apartment,3 B/R,Existing Properties,Al Barsha South Fourth,676.9212188777407,834,14.583755766677651,14.583755766677651,38.9015064021667,97.40286161755597,4.285199855959669,45.6385010173254
Apartment,2 B/R,Existing Properties,Hadaeq Sheikh Mohammed Bin Rashid,1620.7785209959125,2565,16.743040152577993,16.743040152577993,39.93610950676599,90.07458166267392,13.189978908380061,45.63481408318458
Apartment,2 B/R,Existing Properties,Al Thanyah Third,1191.5607580824972,1251,18.40940676004128,18.40940676004128,40.73453516886944,93.40710652758605,6.430371932712588,45.60202041236611
